student_id,first_name_clean,last_name_clean,school_id,cohort_year,test_date,test_score,running_variable,eligible,received_scholarship,award_date,enrolled_college,enrollment_date,first_year_gpa,rd_sample_10pt,rd_sample_5pt
100103,Michael,Brown,SCH003,2021,2023-01-13,67.0,-18.0,0,0,2021-10-14,0,2022-04-24,,0,0
100110,Daniel,Smith,SCH001,2021,2022-05-13,72.4,-12.599999999999994,0,1,2021-04-22,0,2023-09-15,,0,0
100119,David,Taylor,SCH004,2023,2020-10-10,84.5,-0.5,0,0,2021-04-13,1,2021-11-07,3.77,1,1
100124,James,Brown,SCH003,2023,2022-02-27,92.844138725227,7.844138725226998,1,1,2022-03-31,1,2023-01-17,2.74,1,0
100144,Emily,Johnson,SCH005,2023,2022-01-28,67.9,-17.099999999999994,0,0,2021-07-19,0,2022-12-24,,0,0
100146,Chris,Moore,SCH001,2022,2022-04-20,75.0,-10.0,0,1,2021-09-14,1,2023-12-30,2.85,1,0
100149,Emily,Smith,SCH004,2023,2023-03-21,85.0,0.0,1,1,2022-01-02,1,2024-01-07,2.75,1,1
100157,Maria,Smith,SCH002,2021,2020-09-07,71.0,-14.0,0,0,2023-07-02,0,2023-11-20,,0,0
100164,James,Smith,SCH001,2023,2022-12-29,97.0,12.0,1,0,2022-01-28,0,2022-06-29,,0,0
100172,Sarah,Johnson,SCH001,2023,2021-05-12,83.0,-2.0,0,0,2021-08-09,1,2021-09-17,2.35,1,1
100173,David,Garcia,SCH001,2021,2021-10-10,78.8,-6.200000000000003,0,0,2021-01-12,0,2022-11-20,,1,0
100189,Chris,Brown,SCH005,2023,2023-05-07,84.2,-0.7999999999999972,0,1,2021-12-02,0,2021-11-18,,1,1
100201,Chris,Brown,SCH003,2023,2021-11-01,80.1,-4.900000000000006,0,0,2023-03-16,1,2024-01-31,2.44,1,1
100260,David,Brown,SCH004,2021,2021-04-05,73.1,-11.900000000000006,0,0,2021-12-14,0,2023-01-19,,0,0
100270,David,Taylor,SCH002,2022,2020-10-18,96.3,11.299999999999997,1,1,2022-05-12,1,2021-08-19,2.74,0,0
100281,Sarah,Brown,SCH003,2021,2023-03-18,78.4,-6.599999999999994,0,1,2023-03-09,1,2024-05-21,2.77,1,0
100297,Emily,Miller,SCH001,2022,2020-10-04,80.1,-4.900000000000006,0,0,2023-05-20,1,2023-11-12,2.8,1,1
100311,Ashley,Brown,SCH004,2023,2023-05-06,67.8,-17.200000000000003,0,0,2023-06-25,1,2024-01-18,1.52,0,0
100319,Daniel,Anderson,SCH004,2021,2022-03-01,65.7,-19.299999999999997,0,0,2021-01-08,0,2022-01-15,,0,0
100330,Daniel,Taylor,SCH003,2021,2023-04-12,76.4,-8.599999999999994,0,1,2021-02-10,0,2021-09-26,,1,0
100343,Ashley,Brown,SCH001,2023,2023-01-20,71.0,-14.0,0,0,2021-10-08,0,2023-06-08,,0,0
100380,Daniel,Garcia,SCH001,2021,2022-11-21,75.4,-9.599999999999994,0,0,2023-07-27,0,2021-11-02,,1,0
100393,James,Johnson,SCH004,2023,2020-09-06,74.1,-10.900000000000006,0,0,2023-07-09,1,2023-09-14,2.15,0,0
100404,James,Moore,SCH004,2021,2022-06-23,96.9,11.900000000000006,1,0,2021-03-07,0,2023-07-25,,0,0
100408,Ashley,Smith,SCH004,2021,2021-03-14,92.6,7.599999999999994,1,1,2021-02-24,1,2023-05-17,3.79,1,0
100414,Daniel,Davis,SCH005,2021,2022-09-29,78.2,-6.799999999999997,0,0,2021-03-31,0,2021-10-02,,1,0
100419,Maria,Anderson,SCH004,2023,2021-10-12,98.0,13.0,1,1,2022-10-22,0,2022-03-10,,0,0
100436,Sarah,Anderson,SCH001,2021,2022-05-09,86.2,1.2000000000000028,1,1,2022-01-01,1,2024-04-29,3.32,1,1
100445,Chris,Smith,SCH003,2021,2022-06-15,92.2,7.200000000000003,1,1,2021-08-14,1,2024-06-03,3.07,1,0
100453,James,Garcia,SCH004,2023,2022-12-08,79.8,-5.200000000000003,0,0,2021-08-13,1,2021-12-21,2.9,1,0
100463,Chris,Miller,SCH002,2022,2023-02-05,63.7,-21.299999999999997,0,0,2021-07-27,1,2024-07-15,2.01,0,0
100470,Daniel,Davis,SCH005,2022,2021-07-05,85.5,0.5,1,0,2022-08-14,1,2023-11-04,2.18,1,1
100484,Daniel,Moore,SCH005,2021,2022-04-24,90.1,5.099999999999994,1,1,,0,2023-04-11,,1,0
100545,David,Davis,SCH005,2023,2022-09-01,81.6,-3.4000000000000057,0,0,2021-08-11,1,2022-08-18,2.61,1,1
100576,Ashley,Davis,SCH003,2021,2022-12-18,73.0,-12.0,0,0,2021-01-04,1,,2.6,0,0
100589,Maria,Anderson,SCH003,2023,2022-03-02,90.38998838549045,5.3899883854904544,1,1,2022-08-19,1,2022-09-15,2.6,1,0
100600,Maria,Moore,SCH004,2021,2021-02-17,70.0,-15.0,0,0,2021-08-16,0,2022-07-06,,0,0
100608,Emily,Smith,SCH001,2022,2021-09-11,79.0,-6.0,0,1,2023-05-18,0,2023-07-20,,1,0
100634,Chris,Garcia,SCH004,2021,2023-05-21,66.2,-18.799999999999997,0,0,2022-08-21,0,2024-07-31,,0,0
100650,Chris,Taylor,SCH003,2022,2021-03-17,88.2,3.200000000000003,1,0,2021-01-16,1,2024-07-12,2.42,1,1
100654,Michael,Miller,SCH004,2021,2022-10-14,62.5,-22.5,0,0,2022-11-29,1,2021-10-07,1.24,0,0
100662,Daniel,Miller,UNKNOWN,2023,2021-08-07,77.0,-8.0,0,0,2022-12-17,0,2022-09-10,,1,0
100680,Maria,Miller,SCH001,2023,2021-11-28,73.3,-11.700000000000003,0,0,2021-01-31,0,2023-06-13,,0,0
100685,James,Moore,SCH002,2023,2021-09-19,71.8,-13.200000000000003,0,0,2023-06-01,1,2022-04-22,1.93,0,0
100695,Michael,Smith,SCH004,2022,2021-08-13,87.2,2.200000000000003,1,1,2023-07-12,0,2023-02-25,,1,1
100711,Sarah,Brown,SCH004,2023,2022-02-01,78.7,-6.299999999999997,0,0,2021-08-27,1,2024-02-29,2.65,1,0
100716,Sarah,Smith,SCH005,2023,2021-03-31,57.1,-27.9,0,0,2022-01-01,1,2023-03-29,1.63,0,0
100734,Chris,Miller,SCH001,2023,2021-10-29,53.2,-31.799999999999997,0,0,2021-07-12,0,2024-01-01,,0,0
100737,Emily,Moore,SCH004,2021,2020-11-02,68.5111823730146,-16.488817626985394,0,0,2023-08-20,0,2022-11-08,,0,0
100750,Maria,Brown,SCH003,2022,2022-10-07,78.5,-6.5,0,0,2022-02-15,0,2024-07-14,,1,0
100758,Emily,Wilson,SCH004,2022,2021-10-28,78.4,-6.599999999999994,0,0,2022-10-24,1,2024-06-23,2.46,1,0
100762,Ashley,Garcia,SCH005,2022,2021-12-15,96.4,11.400000000000006,1,1,2022-07-28,1,2023-11-16,2.95,0,0
100780,Maria,Johnson,SCH003,2022,2021-06-09,76.7,-8.299999999999997,0,0,2022-06-11,0,2024-04-15,,1,0
100808,Maria,Taylor,SCH005,2023,2022-02-02,86.1,1.0999999999999943,1,1,2023-01-25,0,2024-06-14,,1,1
100850,James,Moore,SCH005,2021,2022-10-04,66.4,-18.599999999999994,0,0,,0,2023-07-19,,0,0
100878,David,Taylor,SCH004,2022,2022-08-28,80.9,-4.099999999999994,0,0,2023-01-22,0,2023-03-13,,1,1
100888,Emily,Miller,SCH003,2022,2020-12-17,62.8,-22.200000000000003,0,0,2022-10-25,0,2023-07-12,,0,0
100892,Chris,Garcia,SCH002,2023,2023-04-05,79.3,-5.700000000000003,0,0,2021-10-04,0,2024-02-23,,1,0
100903,Emily,Moore,SCH005,2021,2023-05-13,77.3,-7.700000000000003,0,1,2022-05-06,0,2021-12-31,,1,0
100957,Maria,Taylor,SCH001,2021,2021-11-23,75.6,-9.400000000000006,0,0,2022-06-30,1,2022-09-12,2.38,1,0
100971,David,Brown,SCH002,2022,2021-09-09,74.4,-10.599999999999994,0,0,2021-11-07,0,2023-02-09,,0,0
100984,Chris,Wilson,SCH001,2022,2022-11-12,60.8,-24.200000000000003,0,1,2023-02-21,0,2021-11-14,,0,0
100986,Michael,Miller,SCH005,2022,2021-05-02,56.7,-28.299999999999997,0,0,2021-01-24,0,2022-07-26,,0,0
101003,Emily,Brown,SCH003,2022,2020-12-23,82.3,-2.700000000000003,0,1,2023-08-13,1,2022-05-08,2.32,1,1
101007,Daniel,Brown,SCH001,2021,2022-08-10,79.6,-5.400000000000006,0,0,2021-09-23,0,2024-07-16,,1,0
101020,Ashley,Johnson,SCH003,2023,2023-04-27,87.84491211162154,2.8449121116215395,1,1,2021-10-21,0,2024-04-23,,1,1
101030,Michael,Smith,SCH001,2022,2020-12-23,88.5,3.5,1,1,2021-10-22,1,2021-12-14,3.52,1,1
101038,Chris,Wilson,SCH005,2021,2021-01-03,78.6,-6.400000000000006,0,0,2023-03-20,0,2022-08-11,,1,0
101055,Emily,Brown,SCH003,2023,2022-09-26,73.8,-11.200000000000003,0,0,2021-10-07,1,2023-07-24,2.42,0,0
101061,Sarah,Davis,SCH005,2023,2021-11-12,83.00898147053809,-1.9910185294619112,0,0,2021-03-29,0,2022-07-07,,1,1
101074,Ashley,Moore,SCH002,2023,2021-08-15,69.9,-15.099999999999994,0,0,,1,2022-02-27,2.59,0,0
101105,James,Anderson,SCH004,2022,2022-03-13,76.5,-8.5,0,0,2021-07-08,1,2024-08-15,2.61,1,0
101106,Sarah,Taylor,SCH002,2023,2022-02-19,86.6,1.5999999999999943,1,1,2023-02-15,1,2023-12-09,3.79,1,1
101109,Sarah,Anderson,SCH005,2023,2021-02-20,94.9,9.900000000000006,1,1,2022-11-17,0,2022-08-13,,1,0
101113,Daniel,Wilson,SCH002,2023,2021-08-08,77.2,-7.799999999999997,0,1,2021-11-18,1,2024-07-19,2.79,1,0
101162,Emily,Johnson,SCH001,2023,2021-11-01,77.67929790806627,-7.320702091933725,0,0,2021-08-28,0,2023-03-03,,1,0
101194,Michael,Miller,SCH004,2023,2020-12-22,73.56445459642072,-11.435545403579283,0,1,2023-03-31,0,2023-05-14,,0,0
101201,Daniel,Anderson,SCH003,2022,2021-07-06,52.7,-32.3,0,0,2021-07-18,0,2022-03-17,,0,0
101215,David,Anderson,SCH001,2023,2022-04-21,86.8,1.7999999999999972,1,1,2021-02-14,0,2023-06-01,,1,1
101221,Daniel,Johnson,SCH005,2022,2020-12-07,87.78351761630566,2.7835176163056587,1,1,2021-11-11,0,2022-01-26,,1,1
101242,Emily,Miller,SCH002,2021,2022-10-07,65.9,-19.099999999999994,0,0,2022-11-15,0,2022-12-09,,0,0
101254,Sarah,Anderson,SCH004,2023,2020-09-22,85.6,0.5999999999999943,1,1,2021-08-30,0,2023-02-15,,1,1
101287,Ashley,Garcia,SCH005,2022,2021-07-17,74.1,-10.900000000000006,0,0,2022-05-06,0,2023-01-01,,0,0
101296,Taylor,Anderson,SCH003,2022,2023-05-13,70.5,-14.5,0,0,2022-07-20,0,2022-08-26,,0,0
101315,James,Moore,SCH004,2022,2021-11-11,78.7,-6.299999999999997,0,0,2021-04-23,1,2023-08-01,2.54,1,0
101348,Sarah,Davis,SCH002,2023,2021-09-18,95.1,10.099999999999994,1,1,2023-08-31,1,2023-02-21,3.35,0,0
101358,Michael,Wilson,SCH003,2022,2022-12-30,80.4,-4.599999999999994,0,0,2022-07-07,0,2024-05-11,,1,1
101359,James,Moore,SCH002,2022,2021-04-27,72.46877798600975,-12.531222013990245,0,0,2023-07-27,0,2024-05-24,,0,0
101398,Sarah,Smith,SCH002,2022,2022-07-26,81.4,-3.5999999999999943,0,1,2022-08-22,1,2023-08-14,2.99,1,1
101399,Daniel,Smith,SCH003,2022,2020-12-25,80.6,-4.400000000000006,0,0,2021-11-26,0,2021-11-09,,1,1
101417,Maria,Moore,SCH002,2021,2021-02-03,88.2,3.200000000000003,1,1,2023-06-30,0,,,1,1
101490,Maria,Miller,SCH001,2022,2021-05-14,91.7074086304243,6.707408630424297,1,1,2022-05-24,1,2022-02-14,2.82,1,0
101526,Sarah,Taylor,SCH003,2021,2022-05-08,70.1,-14.900000000000006,0,1,2021-09-16,0,2023-02-03,,0,0
101528,Emily,Anderson,SCH004,2023,2021-08-19,73.9,-11.099999999999994,0,1,2022-06-27,0,2023-04-24,,0,0
101532,Daniel,Brown,SCH001,2022,2022-06-01,65.7,-19.299999999999997,0,1,2021-10-26,1,2022-04-10,2.23,0,0
101565,Emily,Johnson,SCH003,2021,2021-04-18,88.0,3.0,1,1,2021-12-27,1,2023-11-04,2.05,1,1
101567,David,Garcia,SCH002,2021,2021-01-31,67.2,-17.799999999999997,0,1,2023-07-28,0,2021-10-20,,0,0
101577,Ashley,Smith,SCH003,2022,2021-05-16,67.8,-17.200000000000003,0,0,2021-02-25,1,2024-01-22,1.97,0,0
101579,Sarah,Anderson,SCH005,2021,2021-07-27,70.2,-14.799999999999997,0,0,2021-04-23,0,2022-06-03,,0,0
101669,Chris,Johnson,SCH003,2022,2023-01-01,92.9,7.900000000000006,1,1,2023-03-07,0,2024-07-12,,1,0
101670,Michael,Davis,SCH003,2021,2023-01-18,74.1,-10.900000000000006,0,0,2021-10-09,1,2024-01-31,2.3,0,0
101687,Michael,Smith,SCH001,2021,2022-07-05,63.8,-21.200000000000003,0,0,2021-09-20,1,2023-11-21,1.57,0,0
101691,Michael,Smith,SCH002,2023,2023-03-26,80.1,-4.900000000000006,0,1,2023-01-30,1,2022-06-09,2.54,1,1
101708,Daniel,Davis,SCH003,2023,2022-06-24,71.1,-13.900000000000006,0,0,2022-05-28,0,2024-08-15,,0,0
101743,Ashley,Garcia,SCH003,2021,2022-04-30,68.9,-16.099999999999994,0,0,2021-07-13,0,,,0,0
101748,Chris,Wilson,SCH003,2023,2022-11-12,69.0,-16.0,0,0,2021-12-14,0,2022-07-10,,0,0
101789,Emily,Davis,SCH005,2022,2021-11-29,100.0,15.0,1,1,2021-02-07,0,2023-02-20,,0,0
101812,Michael,Taylor,SCH004,2022,2021-11-04,67.7,-17.299999999999997,0,0,2022-01-06,0,2023-10-06,,0,0
101814,Taylor,Garcia,SCH004,2021,2022-10-10,72.1,-12.900000000000006,0,0,2022-03-03,1,2022-10-24,1.53,0,0
101824,Ashley,Davis,SCH003,2023,2021-10-20,67.1,-17.900000000000006,0,0,2021-06-09,0,2021-10-23,,0,0
101838,Ashley,Moore,SCH002,2021,2021-08-14,57.0,-28.0,0,0,2021-08-03,1,2022-05-20,1.77,0,0
101869,James,Moore,SCH003,2023,2022-04-04,84.7,-0.29999999999999716,0,1,2023-08-04,0,2024-07-10,,1,1
101870,James,Anderson,SCH001,2023,2020-09-21,74.7,-10.299999999999997,0,0,2022-08-29,0,2024-02-18,,0,0
101901,Daniel,Miller,SCH001,2022,2023-04-30,93.0,8.0,1,1,2021-08-18,0,2023-07-01,,1,0
101930,Ashley,Taylor,SCH002,2022,2022-07-04,80.8,-4.200000000000003,0,1,2021-06-24,1,2022-12-08,3.09,1,1
101970,Chris,Wilson,SCH002,2023,2022-01-22,70.3,-14.700000000000003,0,0,2023-07-21,0,2024-06-14,,0,0
100001,James,Taylor,SCH003,2022,2021-02-27,75.9,-9.099999999999994,0,0,2021-10-04,0,2022-11-11,,1,0
100050,Taylor,Miller,SCH005,2023,2021-09-14,66.4,-18.599999999999994,0,0,2022-08-22,0,2024-03-26,,0,0
100052,David,Smith,SCH004,2021,2021-06-30,56.7,-28.299999999999997,0,0,2022-09-22,0,2022-05-21,,0,0
100057,David,Wilson,SCH003,2022,2023-04-07,86.2,1.2000000000000028,1,1,2021-06-19,1,2023-01-20,3.79,1,1
100067,Chris,Miller,SCH003,2023,2020-09-29,84.7,-0.29999999999999716,0,0,,1,2022-12-30,2.5,1,1
100071,James,Wilson,SCH004,2022,2023-02-17,82.3,-2.700000000000003,0,0,2021-11-17,0,2022-08-30,,1,1
100107,Sarah,Johnson,SCH004,2021,2021-12-19,84.3,-0.7000000000000028,0,0,2023-05-31,0,2023-02-05,,1,1
100122,Ashley,Miller,SCH002,2022,2021-10-17,65.0,-20.0,0,0,2021-05-27,0,2022-08-20,,0,0
100142,Ashley,Taylor,SCH002,2021,2022-04-20,70.9,-14.099999999999994,0,0,2021-06-23,0,2022-11-08,,0,0
100155,Maria,Johnson,SCH001,2021,2020-12-22,75.7,-9.299999999999997,0,0,2023-04-15,1,2022-04-17,2.67,1,0
100177,Ashley,Johnson,SCH005,2022,2022-04-05,89.74608055993673,4.746080559936729,1,1,2022-04-17,1,2023-12-12,2.83,1,1
100186,James,Smith,SCH002,2021,2022-11-09,69.0,-16.0,0,0,2023-01-19,0,2023-12-09,,0,0
100198,James,Moore,SCH004,2021,2022-10-02,76.5950513565118,-8.404948643488197,0,0,2022-08-02,1,2024-08-22,2.92,1,0
100206,Chris,Taylor,SCH002,2023,2020-11-15,66.5,-18.5,0,0,2022-07-24,1,2024-03-11,2.6,0,0
100226,Michael,Wilson,SCH005,2022,2022-11-29,77.9,-7.099999999999994,0,0,2022-12-28,0,2021-12-24,,1,0
100227,Emily,Moore,SCH005,2021,2022-11-24,79.1,-5.900000000000006,0,0,,0,2024-08-14,,1,0
100238,Maria,Smith,SCH003,2023,2022-04-08,87.9,2.9000000000000057,1,0,2022-02-10,0,2022-02-26,,1,1
100261,Maria,Smith,SCH001,2023,2021-05-20,64.9,-20.099999999999994,0,0,2023-06-05,0,2024-08-07,,0,0
100304,Taylor,Anderson,SCH003,2021,2021-06-28,96.7,11.700000000000003,1,1,2022-05-12,0,2023-05-18,,0,0
100307,Michael,Anderson,SCH001,2023,2022-05-20,76.0,-9.0,0,0,2022-03-11,0,2022-02-25,,1,0
100332,Emily,Wilson,SCH001,2022,2022-07-06,88.7,3.700000000000003,1,0,2022-07-14,0,2023-12-12,,1,1
100341,Emily,Wilson,SCH003,2021,2021-11-06,90.2,5.200000000000003,1,1,2021-05-15,1,2022-08-23,2.75,1,0
100362,Daniel,Smith,SCH001,2022,2021-11-14,69.0,-16.0,0,0,2023-05-04,0,2022-09-02,,0,0
100363,Sarah,Wilson,SCH002,2022,2021-07-14,73.7,-11.299999999999997,0,0,2023-02-21,1,2023-12-12,2.18,0,0
100383,Maria,Anderson,SCH005,2023,2023-01-23,75.3,-9.700000000000003,0,0,2021-07-27,0,2023-01-09,,1,0
100384,Sarah,Smith,SCH003,2021,2020-10-11,90.1,5.099999999999994,1,0,2021-10-21,0,2022-10-10,,1,0
100417,Chris,Anderson,SCH001,2022,2021-05-11,65.5,-19.5,0,0,2023-04-08,0,2023-09-03,,0,0
100433,David,Davis,SCH002,2021,2023-03-26,91.2,6.200000000000003,1,1,2021-01-02,1,2023-10-28,2.32,1,0
100467,Taylor,Brown,SCH005,2022,2023-02-23,65.1,-19.900000000000006,0,1,2021-01-28,1,2022-12-14,3.03,0,0
100474,Sarah,Miller,UNKNOWN,2023,2021-01-25,69.9,-15.099999999999994,0,0,2023-07-25,0,2022-06-12,,0,0
100514,Daniel,Johnson,SCH003,2022,2022-06-08,76.5,-8.5,0,0,2021-08-15,0,2023-07-19,,1,0
100528,Maria,Taylor,SCH005,2022,2022-01-21,81.7,-3.299999999999997,0,0,2021-01-06,0,2022-07-18,,1,1
100531,David,Brown,SCH002,2021,2022-08-29,70.1,-14.900000000000006,0,0,2021-12-28,0,2023-11-14,,0,0
100538,Emily,Anderson,SCH001,2023,2022-10-14,70.5,-14.5,0,0,2021-06-15,1,2022-10-14,1.92,0,0
100571,Michael,Anderson,SCH003,2021,2022-01-09,64.5,-20.5,0,0,2022-05-18,1,2021-09-30,2.14,0,0
100584,Sarah,Taylor,SCH002,2023,2021-12-23,69.22874446784117,-15.771255532158833,0,0,2023-03-11,0,2022-09-20,,0,0
100586,Sarah,Moore,SCH003,2021,2022-10-18,73.4,-11.599999999999994,0,0,2021-04-26,1,2023-04-04,2.55,0,0
100621,Daniel,Johnson,SCH002,2022,2021-07-06,100.0,15.0,1,1,2022-03-23,1,2023-11-28,3.75,0,0
100631,Ashley,Davis,SCH004,2023,2023-05-31,91.0,6.0,1,1,2023-06-29,1,2022-11-07,2.15,1,0
100637,David,Smith,SCH005,2023,2020-09-13,79.2,-5.799999999999997,0,0,2023-07-31,1,2021-11-27,2.72,1,0
100645,Emily,Smith,SCH004,2023,2021-10-04,92.2,7.200000000000003,1,1,2021-08-10,1,2024-03-27,3.16,1,0
100678,James,Moore,SCH004,2021,2021-02-14,73.1,-11.900000000000006,0,0,2022-10-13,1,2023-11-12,1.79,0,0
100688,Ashley,Anderson,SCH001,2022,2022-10-04,88.9,3.9000000000000057,1,1,2022-03-11,0,2022-06-27,,1,1
100715,Maria,Miller,SCH002,2023,2022-10-19,90.4,5.400000000000006,1,1,2022-11-17,0,2024-02-13,,1,0
100736,Chris,Johnson,SCH004,2021,2022-08-13,71.2,-13.799999999999997,0,0,2022-12-19,0,2022-07-30,,0,0
100746,Chris,Brown,SCH004,2023,2022-05-20,96.5,11.5,1,1,2021-01-29,1,2024-04-26,2.87,0,0
100757,James,Anderson,SCH005,2023,2021-06-15,75.3,-9.700000000000003,0,0,2023-03-06,1,2023-09-23,2.21,1,0
100772,Maria,Johnson,SCH003,2021,2022-07-11,88.4,3.4000000000000057,1,1,2022-10-19,1,2024-06-06,3.6,1,1
100777,Taylor,Miller,SCH004,2022,2021-12-06,87.5,2.5,1,1,2023-01-04,1,2022-11-24,2.64,1,1
100809,David,Miller,SCH002,2022,2021-12-29,73.4,-11.599999999999994,0,0,2023-04-20,0,2024-07-04,,0,0
100815,Chris,Taylor,SCH001,2021,2020-09-17,58.9,-26.1,0,0,2022-03-22,0,2024-08-28,,0,0
100828,Sarah,Miller,SCH002,2022,2022-06-24,69.6,-15.400000000000006,0,0,2022-03-11,0,2023-11-25,,0,0
100904,Sarah,Taylor,SCH005,2021,2022-09-01,86.5,1.5,1,1,2021-08-21,0,2024-06-22,,1,1
100932,Ashley,Garcia,SCH004,2021,2023-04-02,92.1508288425299,7.150828842529904,1,1,2021-04-14,1,2022-01-05,2.88,1,0
100948,David,Johnson,SCH001,2021,2023-06-08,87.0613587225717,2.061358722571697,1,1,2023-07-28,1,2021-12-18,2.46,1,1
100983,David,Taylor,SCH002,2021,2021-04-23,72.8,-12.200000000000003,0,0,2023-06-17,0,2022-07-17,,0,0
100991,Ashley,Moore,SCH002,2023,2021-07-14,78.8,-6.200000000000003,0,0,2021-05-20,1,2024-07-12,2.31,1,0
100993,Sarah,Wilson,SCH005,2021,2023-01-15,100.0,15.0,1,1,2023-02-04,0,2022-01-19,,0,0
100995,Emily,Smith,SCH004,2022,2021-10-07,83.8,-1.2000000000000028,0,0,2021-08-19,1,2024-08-24,2.98,1,1
101024,Maria,Wilson,SCH001,2022,2021-07-29,95.8,10.799999999999997,1,1,2023-07-02,0,2021-08-10,,0,0
101051,Ashley,Garcia,SCH005,2022,2022-01-07,89.9,4.900000000000006,1,1,,0,2023-04-19,,1,1
101067,Sarah,Wilson,SCH005,2021,2023-05-07,82.7,-2.299999999999997,0,1,2023-01-14,0,2021-12-02,,1,1
101084,Michael,Garcia,SCH004,2023,2022-06-28,66.7,-18.299999999999997,0,0,2021-03-10,0,2021-11-03,,0,0
101112,Sarah,Brown,UNKNOWN,2023,2022-04-13,65.2,-19.799999999999997,0,0,2021-09-13,0,2023-04-12,,0,0
101126,Maria,Wilson,SCH004,2023,2021-09-11,63.2,-21.799999999999997,0,0,2023-06-05,0,2022-05-31,,0,0
101127,Maria,Garcia,SCH003,2021,2022-10-20,66.5,-18.5,0,0,2022-07-30,0,,,0,0
101128,Sarah,Miller,SCH002,2023,2021-07-11,74.2,-10.799999999999997,0,0,2023-05-29,0,2023-04-03,,0,0
101147,Chris,Wilson,SCH004,2022,2022-06-11,70.0,-15.0,0,0,2022-04-30,0,2023-07-17,,0,0
101150,Daniel,Garcia,SCH001,2021,2022-09-12,78.6,-6.400000000000006,0,0,2023-04-03,0,2024-01-28,,1,0
101164,Sarah,Johnson,SCH001,2022,2022-06-26,64.0,-21.0,0,0,2023-06-16,0,2024-06-10,,0,0
101169,Maria,Miller,SCH001,2023,2021-05-21,63.6,-21.4,0,1,2021-11-24,1,2024-08-07,1.57,0,0
101170,Taylor,Davis,SCH001,2022,2021-07-10,83.7,-1.2999999999999972,0,0,2021-02-24,1,2021-10-01,2.35,1,1
101182,Emily,Wilson,SCH001,2023,2022-05-13,77.6,-7.400000000000006,0,0,2021-11-18,0,2022-02-01,,1,0
101209,James,Garcia,UNKNOWN,2021,2021-02-24,71.8,-13.200000000000003,0,0,2021-03-02,0,,,0,0
101248,Daniel,Miller,SCH002,2022,2021-11-20,73.6,-11.400000000000006,0,0,2023-07-06,0,2021-12-22,,0,0
101253,Taylor,Brown,SCH004,2023,2022-07-12,79.3,-5.700000000000003,0,1,2022-11-13,1,2022-07-22,2.3,1,0
101271,Sarah,Anderson,SCH003,2022,2023-02-05,83.6,-1.4000000000000057,0,0,2022-11-03,1,2022-03-19,2.5,1,1
101281,David,Miller,SCH005,2021,2022-07-31,87.0,2.0,1,0,2023-01-09,1,2023-10-01,3.03,1,1
101283,Ashley,Wilson,SCH004,2022,2022-03-14,77.5,-7.5,0,0,2022-12-02,0,2024-07-28,,1,0
101335,Emily,Garcia,SCH003,2022,2022-06-22,70.5,-14.5,0,0,2021-09-22,0,2023-06-19,,0,0
101369,Ashley,Brown,SCH002,2022,2021-05-18,67.9,-17.099999999999994,0,0,2023-05-11,0,2024-01-12,,0,0
101384,Taylor,Smith,SCH003,2023,2022-02-15,68.7,-16.299999999999997,0,0,,0,2021-08-04,,0,0
101386,Maria,Johnson,SCH003,2021,2023-05-18,76.7,-8.299999999999997,0,0,2023-04-18,0,2024-07-26,,1,0
101390,Sarah,Garcia,SCH003,2021,2022-11-26,76.1,-8.900000000000006,0,0,2021-03-15,1,2024-01-01,1.82,1,0
101433,David,Wilson,SCH005,2022,2021-11-15,84.7,-0.29999999999999716,0,0,2021-10-04,0,2022-09-27,,1,1
101515,Michael,Moore,SCH004,2021,2023-03-10,83.0,-2.0,0,0,2021-07-02,1,2023-07-05,2.43,1,1
101518,Daniel,Wilson,SCH005,2021,2022-12-01,82.4,-2.5999999999999943,0,0,2021-04-21,0,2022-07-28,,1,1
101574,Michael,Moore,SCH005,2022,2022-04-09,89.7,4.700000000000003,1,1,2021-12-31,1,2023-03-28,2.42,1,1
101600,Sarah,Anderson,SCH001,2022,2022-04-10,77.2,-7.799999999999997,0,0,2021-05-18,0,2023-02-10,,1,0
101612,Daniel,Garcia,SCH005,2021,2023-04-14,73.1,-11.900000000000006,0,0,2021-11-19,0,2022-01-09,,0,0
101613,Chris,Moore,SCH001,2021,2020-10-30,80.8,-4.200000000000003,0,0,2021-03-13,1,2024-08-14,3.0,1,1
101627,Daniel,Taylor,SCH003,2023,2023-04-17,68.40701884395048,-16.592981156049518,0,0,2021-01-03,0,2023-10-22,,0,0
101684,Chris,Garcia,SCH005,2021,2021-05-10,80.7,-4.299999999999997,0,0,2021-03-21,0,2022-09-21,,1,1
101693,James,Taylor,SCH002,2022,2020-09-24,67.5,-17.5,0,0,2022-05-17,0,2023-10-14,,0,0
101699,Taylor,Smith,SCH003,2022,2021-12-01,75.2,-9.799999999999997,0,0,2021-10-15,1,2022-08-21,2.63,1,0
101751,Ashley,Wilson,SCH004,2021,2021-12-21,100.0,15.0,1,1,,0,2023-10-29,,0,0
101773,Taylor,Garcia,SCH003,2023,2022-09-01,87.3,2.299999999999997,1,0,2021-06-23,1,2022-06-23,2.83,1,1
101785,Sarah,Davis,SCH001,2021,2023-01-09,78.6,-6.400000000000006,0,0,2022-10-12,0,2024-09-01,,1,0
101805,Emily,Moore,SCH001,2023,2021-10-09,64.0,-21.0,0,0,2022-08-05,0,2024-02-21,,0,0
